id	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	locationID	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision
BFSA:LTBCC:20150711:E2	BFSA:LTBCC:20150711:E2	BFSA:LTBCC:20150711	Total Count	6	hectare	40 observer-minutes	2015/7/11	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20150711:E3	BFSA:LTBCC:20150711:E3	BFSA:LTBCC:20150711	Line Transect	150	metre	60 observer-minutes	2015/7/11	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20150711:D1	BFSA:LTBCC:20150711:D1	BFSA:LTBCC:20150711	Total Count	40	hectare	60 observer-minutes	2015/7/11	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20150711:D2	BFSA:LTBCC:20150711:D2	BFSA:LTBCC:20150711	Total Count	40	hectare	60 observer-minutes	2015/7/11	14:00+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20150725:L0	BFSA:LTBCC:20150725:L0	BFSA:LTBCC:20150725	Total Count	2.6	hectare	30 observer-minutes	2015/7/25	10:50+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20150725:M1	BFSA:LTBCC:20150725:M1	BFSA:LTBCC:20150725	Total Count	98	hectare	120 observer-minutes	2015/7/25	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20150725:M2	BFSA:LTBCC:20150725:M2	BFSA:LTBCC:20150725	Total Count	83	hectare	40 observer-minutes	2015/7/25	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20150725:J2	BFSA:LTBCC:20150725:J2	BFSA:LTBCC:20150725	Line Transect	150	metre	20 observer-minutes	2015/7/25	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20150725:J3	BFSA:LTBCC:20150725:J3	BFSA:LTBCC:20150725	Line Transect	450	metre	30 observer-minutes	2015/7/25	08:50+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20150725:E1	BFSA:LTBCC:20150725:E1	BFSA:LTBCC:20150725	Total Count	12	hectare	30 observer-minutes	2015/7/25	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20150725:E2	BFSA:LTBCC:20150725:E2	BFSA:LTBCC:20150725	Total Count	6	hectare	30 observer-minutes	2015/7/25	10:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20150725:E3	BFSA:LTBCC:20150725:E3	BFSA:LTBCC:20150725	Line Transect	150	metre	20 observer-minutes	2015/7/25	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20150725:D1	BFSA:LTBCC:20150725:D1	BFSA:LTBCC:20150725	Total Count	40	hectare	60 observer-minutes	2015/7/25	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20150725:D2	BFSA:LTBCC:20150725:D2	BFSA:LTBCC:20150725	Total Count	40	hectare	60 observer-minutes	2015/7/25	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20150815:L0	BFSA:LTBCC:20150815:L0	BFSA:LTBCC:20150815	Total Count	2.6	hectare	20 observer-minutes	2015/8/15	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20150815:M1	BFSA:LTBCC:20150815:M1	BFSA:LTBCC:20150815	Total Count	98	hectare	60 observer-minutes	2015/8/15	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20150815:M2	BFSA:LTBCC:20150815:M2	BFSA:LTBCC:20150815	Total Count	83	hectare	20 observer-minutes	2015/8/15	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20150815:J2	BFSA:LTBCC:20150815:J2	BFSA:LTBCC:20150815	Line Transect	150	metre	20 observer-minutes	2015/8/15	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20150815:J3	BFSA:LTBCC:20150815:J3	BFSA:LTBCC:20150815	Line Transect	450	metre	35 observer-minutes	2015/8/15	08:50+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20150815:E1	BFSA:LTBCC:20150815:E1	BFSA:LTBCC:20150815	Total Count	12	hectare	30 observer-minutes	2015/8/15	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20150815:E2	BFSA:LTBCC:20150815:E2	BFSA:LTBCC:20150815	Total Count	6	hectare	30 observer-minutes	2015/8/15	10:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20150815:E3	BFSA:LTBCC:20150815:E3	BFSA:LTBCC:20150815	Line Transect	150	metre	15 observer-minutes	2015/8/15	09:45+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20150815:D1	BFSA:LTBCC:20150815:D1	BFSA:LTBCC:20150815	Total Count	40	hectare	30 observer-minutes	2015/8/15	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20150815:D2	BFSA:LTBCC:20150815:D2	BFSA:LTBCC:20150815	Total Count	40	hectare	40 observer-minutes	2015/8/15	14:00+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20150822:L0	BFSA:LTBCC:20150822:L0	BFSA:LTBCC:20150822	Total Count	2.6	hectare	40 observer-minutes	2015/8/22	11:30+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20150822:M1	BFSA:LTBCC:20150822:M1	BFSA:LTBCC:20150822	Total Count	98	hectare	60 observer-minutes	2015/8/22	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20150822:M2	BFSA:LTBCC:20150822:M2	BFSA:LTBCC:20150822	Total Count	83	hectare	20 observer-minutes	2015/8/22	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20150822:J2	BFSA:LTBCC:20150822:J2	BFSA:LTBCC:20150822	Line Transect	150	metre	20 observer-minutes	2015/8/22	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20150822:J3	BFSA:LTBCC:20150822:J3	BFSA:LTBCC:20150822	Line Transect	450	metre	30 observer-minutes	2015/8/22	08:50+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20150822:E1	BFSA:LTBCC:20150822:E1	BFSA:LTBCC:20150822	Total Count	12	hectare	35 observer-minutes	2015/8/22	10:45+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20150822:E2	BFSA:LTBCC:20150822:E2	BFSA:LTBCC:20150822	Total Count	6	hectare	35 observer-minutes	2015/8/22	10:45+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20150822:E3	BFSA:LTBCC:20150822:E3	BFSA:LTBCC:20150822	Line Transect	150	metre	40 observer-minutes	2015/8/22	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20150822:D1	BFSA:LTBCC:20150822:D1	BFSA:LTBCC:20150822	Total Count	40	hectare	30 observer-minutes	2015/8/22	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20150822:D2	BFSA:LTBCC:20150822:D2	BFSA:LTBCC:20150822	Total Count	40	hectare	30 observer-minutes	2015/8/22	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20150912:L0	BFSA:LTBCC:20150912:L0	BFSA:LTBCC:20150912	Total Count	2.6	hectare	30 observer-minutes	2015/9/12	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20150912:M1	BFSA:LTBCC:20150912:M1	BFSA:LTBCC:20150912	Total Count	98	hectare	120 observer-minutes	2015/9/12	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20150912:M2	BFSA:LTBCC:20150912:M2	BFSA:LTBCC:20150912	Total Count	83	hectare	40 observer-minutes	2015/9/12	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20150912:J2	BFSA:LTBCC:20150912:J2	BFSA:LTBCC:20150912	Line Transect	150	metre	30 observer-minutes	2015/9/12	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20150912:J3	BFSA:LTBCC:20150912:J3	BFSA:LTBCC:20150912	Line Transect	450	metre	30 observer-minutes	2015/9/12	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20150912:E1	BFSA:LTBCC:20150912:E1	BFSA:LTBCC:20150912	Total Count	12	hectare	30 observer-minutes	2015/9/12	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20150912:E2	BFSA:LTBCC:20150912:E2	BFSA:LTBCC:20150912	Total Count	6	hectare	30 observer-minutes	2015/9/12	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20150912:E3	BFSA:LTBCC:20150912:E3	BFSA:LTBCC:20150912	Line Transect	150	metre	30 observer-minutes	2015/9/12	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20150912:D1	BFSA:LTBCC:20150912:D1	BFSA:LTBCC:20150912	Total Count	40	hectare	60 observer-minutes	2015/9/12	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20150912:D2	BFSA:LTBCC:20150912:D2	BFSA:LTBCC:20150912	Total Count	40	hectare	60 observer-minutes	2015/9/12	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20150919:L0	BFSA:LTBCC:20150919:L0	BFSA:LTBCC:20150919	Total Count	2.6	hectare	30 observer-minutes	2015/9/19	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20150919:M1	BFSA:LTBCC:20150919:M1	BFSA:LTBCC:20150919	Total Count	98	hectare	60 observer-minutes	2015/9/19	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20150919:M2	BFSA:LTBCC:20150919:M2	BFSA:LTBCC:20150919	Total Count	83	hectare	20 observer-minutes	2015/9/19	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20150919:J2	BFSA:LTBCC:20150919:J2	BFSA:LTBCC:20150919	Line Transect	150	metre	30 observer-minutes	2015/9/19	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20150919:J3	BFSA:LTBCC:20150919:J3	BFSA:LTBCC:20150919	Line Transect	450	metre	30 observer-minutes	2015/9/19	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20150919:E1	BFSA:LTBCC:20150919:E1	BFSA:LTBCC:20150919	Total Count	12	hectare	30 observer-minutes	2015/9/19	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20150919:E2	BFSA:LTBCC:20150919:E2	BFSA:LTBCC:20150919	Total Count	6	hectare	30 observer-minutes	2015/9/19	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20150919:E3	BFSA:LTBCC:20150919:E3	BFSA:LTBCC:20150919	Line Transect	150	metre	30 observer-minutes	2015/9/19	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20150919:D1	BFSA:LTBCC:20150919:D1	BFSA:LTBCC:20150919	Total Count	40	hectare	40 observer-minutes	2015/9/19	13:40+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20150919:D2	BFSA:LTBCC:20150919:D2	BFSA:LTBCC:20150919	Total Count	40	hectare	40 observer-minutes	2015/9/19	13:40+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20151003:L0	BFSA:LTBCC:20151003:L0	BFSA:LTBCC:20151003	Total Count	2.6	hectare	40 observer-minutes	2015/10/3	10:30+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20151003:M1	BFSA:LTBCC:20151003:M1	BFSA:LTBCC:20151003	Total Count	98	hectare	240 observer-minutes	2015/10/3	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20151003:M2	BFSA:LTBCC:20151003:M2	BFSA:LTBCC:20151003	Total Count	83	hectare	20 observer-minutes	2015/10/3	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20151003:J2	BFSA:LTBCC:20151003:J2	BFSA:LTBCC:20151003	Line Transect	150	metre	70 observer-minutes	2015/10/3	08:00+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20151003:J3	BFSA:LTBCC:20151003:J3	BFSA:LTBCC:20151003	Line Transect	450	metre	100 observer-minutes	2015/10/3	08:40+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20151003:E1	BFSA:LTBCC:20151003:E1	BFSA:LTBCC:20151003	Total Count	12	hectare	40 observer-minutes	2015/10/3	10:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20151003:E2	BFSA:LTBCC:20151003:E2	BFSA:LTBCC:20151003	Total Count	6	hectare	40 observer-minutes	2015/10/3	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20151003:E3	BFSA:LTBCC:20151003:E3	BFSA:LTBCC:20151003	Line Transect	150	metre	50 observer-minutes	2015/10/3	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20151003:D1	BFSA:LTBCC:20151003:D1	BFSA:LTBCC:20151003	Total Count	40	hectare	30 observer-minutes	2015/10/3	13:35+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20151003:D2	BFSA:LTBCC:20151003:D2	BFSA:LTBCC:20151003	Total Count	40	hectare	35 observer-minutes	2015/10/3	14:05+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20151017:L0	BFSA:LTBCC:20151017:L0	BFSA:LTBCC:20151017	Total Count	2.6	hectare	40 observer-minutes	2015/10/17	11:20+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20151017:M1	BFSA:LTBCC:20151017:M1	BFSA:LTBCC:20151017	Total Count	98	hectare	180 observer-minutes	2015/10/17	15:30+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20151017:M2	BFSA:LTBCC:20151017:M2	BFSA:LTBCC:20151017	Total Count	83	hectare	90 observer-minutes	2015/10/17	16:30+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20151017:J2	BFSA:LTBCC:20151017:J2	BFSA:LTBCC:20151017	Line Transect	150	metre	70 observer-minutes	2015/10/17	08:00+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20151017:J3	BFSA:LTBCC:20151017:J3	BFSA:LTBCC:20151017	Line Transect	450	metre	100 observer-minutes	2015/10/17	08:40+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20151017:E1	BFSA:LTBCC:20151017:E1	BFSA:LTBCC:20151017	Total Count	12	hectare	80 observer-minutes	2015/10/17	10:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20151017:E2	BFSA:LTBCC:20151017:E2	BFSA:LTBCC:20151017	Total Count	6	hectare	80 observer-minutes	2015/10/17	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20151017:E3	BFSA:LTBCC:20151017:E3	BFSA:LTBCC:20151017	Line Transect	150	metre	100 observer-minutes	2015/10/17	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20151017:D1	BFSA:LTBCC:20151017:D1	BFSA:LTBCC:20151017	Total Count	40	hectare	90 observer-minutes	2015/10/17	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20151017:D2	BFSA:LTBCC:20151017:D2	BFSA:LTBCC:20151017	Total Count	40	hectare	60 observer-minutes	2015/10/17	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20151114:L0	BFSA:LTBCC:20151114:L0	BFSA:LTBCC:20151114	Total Count	2.6	hectare	40 observer-minutes	2015/11/14	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20151114:M1	BFSA:LTBCC:20151114:M1	BFSA:LTBCC:20151114	Total Count	98	hectare	60 observer-minutes	2015/11/14	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20151114:M2	BFSA:LTBCC:20151114:M2	BFSA:LTBCC:20151114	Total Count	83	hectare	20 observer-minutes	2015/11/14	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20151114:J2	BFSA:LTBCC:20151114:J2	BFSA:LTBCC:20151114	Line Transect	150	metre	40 observer-minutes	2015/11/14	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20151114:J3	BFSA:LTBCC:20151114:J3	BFSA:LTBCC:20151114	Line Transect	450	metre	60 observer-minutes	2015/11/14	08:50+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20151114:E1	BFSA:LTBCC:20151114:E1	BFSA:LTBCC:20151114	Total Count	12	hectare	40 observer-minutes	2015/11/14	10:35+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20151114:E2	BFSA:LTBCC:20151114:E2	BFSA:LTBCC:20151114	Total Count	6	hectare	40 observer-minutes	2015/11/14	10:35+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20151114:E3	BFSA:LTBCC:20151114:E3	BFSA:LTBCC:20151114	Line Transect	150	metre	30 observer-minutes	2015/11/14	10:20+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20151114:D1	BFSA:LTBCC:20151114:D1	BFSA:LTBCC:20151114	Total Count	40	hectare	30 observer-minutes	2015/11/14	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20151114:D2	BFSA:LTBCC:20151114:D2	BFSA:LTBCC:20151114	Total Count	40	hectare	40 observer-minutes	2015/11/14	14:00+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20151128:L0	BFSA:LTBCC:20151128:L0	BFSA:LTBCC:20151128	Total Count	2.6	hectare	20 observer-minutes	2015/11/28	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20151128:M1	BFSA:LTBCC:20151128:M1	BFSA:LTBCC:20151128	Total Count	98	hectare	60 observer-minutes	2015/11/28	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20151128:M2	BFSA:LTBCC:20151128:M2	BFSA:LTBCC:20151128	Total Count	83	hectare	20 observer-minutes	2015/11/28	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20151128:J2	BFSA:LTBCC:20151128:J2	BFSA:LTBCC:20151128	Line Transect	150	metre	30 observer-minutes	2015/11/28	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20151128:J3	BFSA:LTBCC:20151128:J3	BFSA:LTBCC:20151128	Line Transect	450	metre	40 observer-minutes	2015/11/28	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20151128:E1	BFSA:LTBCC:20151128:E1	BFSA:LTBCC:20151128	Total Count	12	hectare	30 observer-minutes	2015/11/28	10:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20151128:E2	BFSA:LTBCC:20151128:E2	BFSA:LTBCC:20151128	Total Count	6	hectare	30 observer-minutes	2015/11/28	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20151128:E3	BFSA:LTBCC:20151128:E3	BFSA:LTBCC:20151128	Line Transect	150	metre	30 observer-minutes	2015/11/28	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20151128:D1	BFSA:LTBCC:20151128:D1	BFSA:LTBCC:20151128	Total Count	40	hectare	30 observer-minutes	2015/11/28	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20151128:D2	BFSA:LTBCC:20151128:D2	BFSA:LTBCC:20151128	Total Count	40	hectare	40 observer-minutes	2015/11/28	14:00+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20151212:L0	BFSA:LTBCC:20151212:L0	BFSA:LTBCC:20151212	Total Count	2.6	hectare	20 observer-minutes	2015/12/12	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20151212:M1	BFSA:LTBCC:20151212:M1	BFSA:LTBCC:20151212	Total Count	98	hectare	120 observer-minutes	2015/12/12	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20151212:M2	BFSA:LTBCC:20151212:M2	BFSA:LTBCC:20151212	Total Count	83	hectare	40 observer-minutes	2015/12/12	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20151212:J2	BFSA:LTBCC:20151212:J2	BFSA:LTBCC:20151212	Line Transect	150	metre	30 observer-minutes	2015/12/12	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20151212:J3	BFSA:LTBCC:20151212:J3	BFSA:LTBCC:20151212	Line Transect	450	metre	40 observer-minutes	2015/12/12	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20151212:E1	BFSA:LTBCC:20151212:E1	BFSA:LTBCC:20151212	Total Count	12	hectare	30 observer-minutes	2015/12/12	10:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20151212:E2	BFSA:LTBCC:20151212:E2	BFSA:LTBCC:20151212	Total Count	6	hectare	30 observer-minutes	2015/12/12	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20151212:E3	BFSA:LTBCC:20151212:E3	BFSA:LTBCC:20151212	Line Transect	150	metre	30 observer-minutes	2015/12/12	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20151212:D1	BFSA:LTBCC:20151212:D1	BFSA:LTBCC:20151212	Total Count	40	hectare	60 observer-minutes	2015/12/12	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20151212:D2	BFSA:LTBCC:20151212:D2	BFSA:LTBCC:20151212	Total Count	40	hectare	60 observer-minutes	2015/12/12	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20151227:L0	BFSA:LTBCC:20151227:L0	BFSA:LTBCC:20151227	Total Count	2.6	hectare	30 observer-minutes	2015/12/27	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20151227:M1	BFSA:LTBCC:20151227:M1	BFSA:LTBCC:20151227	Total Count	98	hectare	40 observer-minutes	2015/12/27	15:20+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20151227:M2	BFSA:LTBCC:20151227:M2	BFSA:LTBCC:20151227	Total Count	83	hectare	10 observer-minutes	2015/12/27	16:05+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20151227:J2	BFSA:LTBCC:20151227:J2	BFSA:LTBCC:20151227	Line Transect	150	metre	30 observer-minutes	2015/12/27	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20151227:J3	BFSA:LTBCC:20151227:J3	BFSA:LTBCC:20151227	Line Transect	450	metre	30 observer-minutes	2015/12/27	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20151227:E1	BFSA:LTBCC:20151227:E1	BFSA:LTBCC:20151227	Total Count	12	hectare	30 observer-minutes	2015/12/27	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20151227:E2	BFSA:LTBCC:20151227:E2	BFSA:LTBCC:20151227	Total Count	6	hectare	30 observer-minutes	2015/12/27	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20151227:E3	BFSA:LTBCC:20151227:E3	BFSA:LTBCC:20151227	Line Transect	150	metre	30 observer-minutes	2015/12/27	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20151227:D1	BFSA:LTBCC:20151227:D1	BFSA:LTBCC:20151227	Total Count	40	hectare	55 observer-minutes	2015/12/27	14:10+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20151227:D2	BFSA:LTBCC:20151227:D2	BFSA:LTBCC:20151227	Total Count	40	hectare	55 observer-minutes	2015/12/27	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20160109:L0	BFSA:LTBCC:20160109:L0	BFSA:LTBCC:20160109	Total Count	2.6	hectare	40 observer-minutes	2016/1/9	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20160109:M1	BFSA:LTBCC:20160109:M1	BFSA:LTBCC:20160109	Total Count	98	hectare	120 observer-minutes	2016/1/9	15:10+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20160109:M2	BFSA:LTBCC:20160109:M2	BFSA:LTBCC:20160109	Total Count	83	hectare	20 observer-minutes	2016/1/9	16:20+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20160109:J3	BFSA:LTBCC:20160109:J3	BFSA:LTBCC:20160109	Line Transect	450	metre	140 observer-minutes	2016/1/9	08:30+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20160109:E1	BFSA:LTBCC:20160109:E1	BFSA:LTBCC:20160109	Total Count	12	hectare	40 observer-minutes	2016/1/9	10:40+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20160109:E2	BFSA:LTBCC:20160109:E2	BFSA:LTBCC:20160109	Total Count	6	hectare	40 observer-minutes	2016/1/9	10:40+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20160109:E3	BFSA:LTBCC:20160109:E3	BFSA:LTBCC:20160109	Line Transect	150	metre	40 observer-minutes	2016/1/9	10:20+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20160109:D1	BFSA:LTBCC:20160109:D1	BFSA:LTBCC:20160109	Total Count	40	hectare	225 observer-minutes	2016/1/9	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20160109:D2	BFSA:LTBCC:20160109:D2	BFSA:LTBCC:20160109	Total Count	40	hectare	125 observer-minutes	2016/1/9	14:15+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20160123:L0	BFSA:LTBCC:20160123:L0	BFSA:LTBCC:20160123	Total Count	2.6	hectare	20 observer-minutes	2016/1/23	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20160123:M1	BFSA:LTBCC:20160123:M1	BFSA:LTBCC:20160123	Total Count	98	hectare	40 observer-minutes	2016/1/23	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20160123:M2	BFSA:LTBCC:20160123:M2	BFSA:LTBCC:20160123	Total Count	83	hectare	30 observer-minutes	2016/1/23	15:50+0800	M2	23.068	120.0513	WGS84	750	0.00001
